geneid	koid
orange1.1t01339	K09833
orange1.1t01340	K01187
orange1.1t01341	K02996
orange1.1t01342	K19329
orange1.1t01343	K01537
orange1.1t01344	K03942
orange1.1t01345	K01537
orange1.1t01348	K14806
orange1.1t01349	K14442
orange1.1t01353	K16040
orange1.1t01354	K17604
orange1.1t01355	K17604
orange1.1t01356	K20599
orange1.1t01357	K01528
orange1.1t01358	K13459
orange1.1t01359	K13459
orange1.1t01360	K03283
orange1.1t01362	K20599
orange1.1t01363	K13459
orange1.1t01364	K13459
orange1.1t01365	K20599
orange1.1t01366	K17604
orange1.1t01367	K17604
orange1.1t01369	K10563
orange1.1t01370	K03255
orange1.1t01371	K19613
orange1.1t01372	K13420
orange1.1t01375	K03255
orange1.1t01377	K03255
orange1.1t01378	K13420
orange1.1t01380	K03255
orange1.1t01381	K03255
orange1.1t01382	K03255
orange1.1t01383	K13420
orange1.1t01384	K19613
orange1.1t01385	K13420
orange1.1t01386	K13420
orange1.1t01387	K10406
orange1.1t01390	K20718
orange1.1t01391	K13420
orange1.1t01392	K00864
orange1.1t01393	K00864
orange1.1t01394	K13420
orange1.1t01395	K00864
orange1.1t01396	K03083
orange1.1t01397	K13420
orange1.1t01398	K00864
orange1.1t01399	K01507
orange1.1t01400	K15227
orange1.1t01401	K02732
orange1.1t01402	K06268
orange1.1t01404	K13116
orange1.1t01406	K03006
orange1.1t01409	K03094
orange1.1t01410	K13420
orange1.1t01411	K03327
orange1.1t01413	K20718
orange1.1t01414	K12162
orange1.1t01415	K20718
orange1.1t01417	K15777
orange1.1t01418	K13420
orange1.1t01420	K19613
orange1.1t01421	K03021
orange1.1t01423	K13420
orange1.1t01427	K12162
orange1.1t01430	K13466
orange1.1t01433	K14963
orange1.1t01434	K14992
orange1.1t01435	K20599
orange1.1t01436	K12447
orange1.1t01439	K16196
orange1.1t01442	K17422
orange1.1t01443	K21630
orange1.1t01445	K19027
orange1.1t01446	K09518
orange1.1t01449	K00878
orange1.1t01450	K19027
orange1.1t01451	K20891
orange1.1t01452	K20891
orange1.1t01453	K14503
orange1.1t01456	K12153
orange1.1t01458	K11346
orange1.1t01459	K04077
orange1.1t01460	K17964
orange1.1t01461	K11353
orange1.1t01462	K11353
orange1.1t01463	K01183
orange1.1t01464	K08592
orange1.1t01465	K08592
orange1.1t01466	K08592
orange1.1t01467	K18980
orange1.1t01469	K15503
orange1.1t01470	K15503
orange1.1t01472	K15503
orange1.1t01473	K01251
orange1.1t01474	K15503
orange1.1t01475	K15503
orange1.1t01477	K19041
orange1.1t01478	K19041
orange1.1t01479	K15503
orange1.1t01480	K15503
orange1.1t01482	K15503
orange1.1t01485	K15503
orange1.1t01486	K15503
orange1.1t01487	K15503
orange1.1t01489	K02469
orange1.1t01490	K08592
orange1.1t01491	K02920
orange1.1t01492	K15503
orange1.1t01493	K15503
orange1.1t01494	K15503
orange1.1t01495	K15503
orange1.1t01496	K15503
orange1.1t01497	K04120
orange1.1t01500	K15503
orange1.1t01501	K15503
orange1.1t01502	K01303
orange1.1t01503	K06966
orange1.1t01505	K14811
orange1.1t01506	K13680
orange1.1t01510	K18342
orange1.1t01512	K01581
orange1.1t01513	K04079
orange1.1t01515	K14510
orange1.1t01516	K14838
orange1.1t01518	K01051
orange1.1t01519	K21995
orange1.1t01521	K19041
orange1.1t01522	K18195
orange1.1t01523	K21354
orange1.1t01527	K13436
orange1.1t01529	K19748
orange1.1t01531	K16296
orange1.1t01532	K08592
orange1.1t01534	K11322
orange1.1t01536	K02986
orange1.1t01537	K08286
orange1.1t01538	K04733
orange1.1t01539	K14490
orange1.1t01541	K01176
orange1.1t01542	K07213
orange1.1t01543	K02358
orange1.1t01544	K15449
orange1.1t01545	K09286
orange1.1t01547	K06966
orange1.1t01548	K13428
orange1.1t01549	K03013
orange1.1t01553	K17604
orange1.1t01554	K13963
orange1.1t01556	K01148
orange1.1t01557	K01148
orange1.1t01558	K13448
orange1.1t01559	K22071
orange1.1t01560	K00454
orange1.1t01562	K01148
orange1.1t01563	K16296
orange1.1t01564	K19791
orange1.1t01567	K03453
orange1.1t01568	K13103
orange1.1t01569	K20506
orange1.1t01570	K13103
orange1.1t01571	K13103
orange1.1t01572	K17275
orange1.1t01580	K16586
orange1.1t01582	K04733
orange1.1t01583	K12135
orange1.1t01584	K04460
orange1.1t01585	K12447
orange1.1t01586	K13420
orange1.1t01587	K00591
orange1.1t01588	K12581
orange1.1t01589	K12581
orange1.1t01590	K07478
orange1.1t01591	K14175
orange1.1t01592	K10523
orange1.1t01595	K15077
orange1.1t01596	K02433
orange1.1t01597	K05757
orange1.1t01598	K05757
orange1.1t01599	K04733
orange1.1t01600	K16573
orange1.1t01601	K16573
orange1.1t01603	K09419
orange1.1t01604	K15280
orange1.1t01605	K15280
orange1.1t01606	K08819
orange1.1t01607	K04733
orange1.1t01608	K15280
orange1.1t01609	K04733
orange1.1t01610	K04733
orange1.1t01611	K15280
orange1.1t01612	K04733
orange1.1t01613	K17604
orange1.1t01614	K04733
orange1.1t01616	K09841
orange1.1t01617	K03963
orange1.1t01618	K02206
orange1.1t01619	K14638
orange1.1t01620	K03246
orange1.1t01621	K10639
orange1.1t01622	K01580
orange1.1t01625	K10406
orange1.1t01626	K03549
orange1.1t01627	K12447
orange1.1t01628	K11593
orange1.1t01629	K19642
orange1.1t01630	K07478
orange1.1t01631	K17085
orange1.1t01632	K17085
orange1.1t01634	K00002
orange1.1t01635	K00011
orange1.1t01636	K12309
orange1.1t01639	K20043
orange1.1t01640	K10143
orange1.1t01641	K03006
orange1.1t01642	K17604
orange1.1t01643	K03006
orange1.1t01644	K03006
orange1.1t01645	K03006
orange1.1t01647	K14713
orange1.1t01648	K16732
orange1.1t01650	K20279
orange1.1t01651	K17098
orange1.1t01652	K00924
orange1.1t01656	K10728
orange1.1t01657	K09527
orange1.1t01658	K15920
orange1.1t01661	K07953
orange1.1t01662	K02905
orange1.1t01665	K08737
orange1.1t01666	K14489
orange1.1t01668	K14191
orange1.1t01669	K11797
orange1.1t01670	K02210
orange1.1t01672	K02920
orange1.1t01673	K20296
orange1.1t01682	K16573
orange1.1t01683	K11430
orange1.1t01684	K14494
orange1.1t01686	K13425
orange1.1t01687	K01358
orange1.1t01688	K11666
orange1.1t01690	K04733
orange1.1t01691	K12835
orange1.1t01693	K14794
orange1.1t01695	K22071
orange1.1t01696	K12736
orange1.1t01697	K01164
orange1.1t01698	K07305
orange1.1t01699	K01164
orange1.1t01703	K17710
orange1.1t01706	K01051
orange1.1t01707	K06611
orange1.1t01708	K10581
orange1.1t01709	K12385
orange1.1t01710	K03515
orange1.1t01711	K18195
orange1.1t01713	K18834
orange1.1t01714	K13207
orange1.1t01716	K20777
orange1.1t01718	K13508
orange1.1t01719	K12820
orange1.1t01720	K01897
orange1.1t01721	K07937
orange1.1t01722	K22074
orange1.1t01723	K22074
orange1.1t01724	K11324
orange1.1t01725	K04125
orange1.1t01727	K01051
orange1.1t01728	K09422
orange1.1t01729	K18819
orange1.1t01731	K17964
orange1.1t01732	K07937
orange1.1t01735	K06573
orange1.1t01738	K01213
orange1.1t01739	K03083
orange1.1t01740	K08592
orange1.1t01741	K08592
orange1.1t01742	K09287
orange1.1t01743	K17943
orange1.1t01744	K09841
orange1.1t01745	K14803
orange1.1t01747	K00430
orange1.1t01748	K02977
orange1.1t01749	K09648
orange1.1t01750	K09841
orange1.1t01753	K08341
orange1.1t01755	K00789
orange1.1t01756	K19891
orange1.1t01757	K09060
orange1.1t01758	K13415
orange1.1t01759	K13436
orange1.1t01760	K17573
orange1.1t01761	K05658
orange1.1t01762	K02835
orange1.1t01763	K09522
orange1.1t01765	K17604
orange1.1t01767	K05389
orange1.1t01768	K20240
orange1.1t01769	K05658
orange1.1t01771	K22207
orange1.1t01772	K22207
orange1.1t01773	K14006
orange1.1t01774	K01881
orange1.1t01775	K03070
orange1.1t01776	K03070
orange1.1t01777	K01213
orange1.1t01778	K20027
orange1.1t01779	K01892
orange1.1t01780	K20547
orange1.1t01781	K14484
orange1.1t01782	K00231
orange1.1t01783	K12126
orange1.1t01784	K15053
orange1.1t01787	K09422
orange1.1t01789	K19882
orange1.1t01790	K19882
orange1.1t01791	K08869
orange1.1t01792	K18551
orange1.1t01793	K18551
orange1.1t01794	K19613
orange1.1t01795	K19613
orange1.1t01796	K02836
orange1.1t01797	K19613
orange1.1t01800	K14550
orange1.1t01802	K19613
orange1.1t01804	K00033
orange1.1t01805	K19613
orange1.1t01806	K02836
orange1.1t01807	K19613
orange1.1t01808	K03320
orange1.1t01809	K14677
orange1.1t01810	K19613
orange1.1t01811	K00430
orange1.1t01812	K12447
orange1.1t01813	K01528
orange1.1t01814	K01528
orange1.1t01815	K19613
orange1.1t01816	K03094
orange1.1t01818	K19613
orange1.1t01819	K19613
orange1.1t01821	K21596
orange1.1t01822	K19613
orange1.1t01823	K19613
orange1.1t01824	K19613
orange1.1t01825	K05387
orange1.1t01826	K05387
orange1.1t01827	K05350
orange1.1t01829	K22038
orange1.1t01830	K01303
orange1.1t01831	K19613
orange1.1t01833	K19347
orange1.1t01834	K19613
orange1.1t01835	K02836
orange1.1t01837	K19613
orange1.1t01838	K01530
orange1.1t01839	K19613
orange1.1t01840	K22038
orange1.1t01841	K22038
orange1.1t01843	K19613
orange1.1t01844	K22038
orange1.1t01845	K19613
orange1.1t01846	K21407
orange1.1t01849	K13993
orange1.1t01850	K14492
orange1.1t01851	K01513
orange1.1t01854	K01760
orange1.1t01855	K03240
orange1.1t01856	K17262
orange1.1t01858	K06677
orange1.1t01859	K17479
orange1.1t01860	K03013
orange1.1t01861	K16584
orange1.1t01862	K17969
orange1.1t01864	K17943
orange1.1t01865	K00924
orange1.1t01867	K08592
orange1.1t01868	K19891
orange1.1t01869	K03515
orange1.1t01870	K17285
orange1.1t01871	K17285
orange1.1t01874	K02910
orange1.1t01875	K03013
orange1.1t01878	K03283
orange1.1t01879	K20888
orange1.1t01880	K17879
orange1.1t01881	K08592
orange1.1t01882	K17193
orange1.1t01883	K09419
orange1.1t01884	K08679
orange1.1t01888	K07478
orange1.1t01889	K10866
orange1.1t01890	K00600
orange1.1t01892	K01251
orange1.1t01894	K01956
orange1.1t01898	K19613
orange1.1t01899	K22038
orange1.1t01900	K14962
orange1.1t01901	K14945
orange1.1t01902	K05658
orange1.1t01904	K14945
orange1.1t01905	K14945
orange1.1t01906	K14328
orange1.1t01907	K09835
orange1.1t01908	K01534
orange1.1t01909	K04122
orange1.1t01910	K04122
orange1.1t01911	K03083
orange1.1t01912	K15503
orange1.1t01913	K00604
orange1.1t01914	K08059
orange1.1t01915	K15503
orange1.1t01916	K15503
orange1.1t01917	K22038
orange1.1t01918	K22038
orange1.1t01919	K15078
orange1.1t01920	K17604
orange1.1t01921	K01051
orange1.1t01922	K15503
orange1.1t01924	K01051
orange1.1t01926	K22038
orange1.1t01929	K12162
orange1.1t01930	K01188
orange1.1t01931	K01945
orange1.1t01932	K03283
orange1.1t01933	K03283
orange1.1t01935	K13493
orange1.1t01936	K13493
orange1.1t01937	K04733
orange1.1t01938	K17604
orange1.1t01939	K11866
orange1.1t01941	K12844
orange1.1t01942	K19613
orange1.1t01946	K14638
orange1.1t01948	K02925
orange1.1t01949	K00924
orange1.1t01950	K01187
orange1.1t01951	K01187
orange1.1t01952	K01187
orange1.1t01953	K01187
orange1.1t01954	K00924
orange1.1t01955	K01187
orange1.1t01956	K01784
orange1.1t01957	K01187
orange1.1t01959	K17964
orange1.1t01960	K16743
orange1.1t01961	K08738
orange1.1t01963	K05278
orange1.1t01964	K19041
orange1.1t01968	K12162
orange1.1t01969	K14652
orange1.1t01970	K13496
orange1.1t01972	K13496
orange1.1t01973	K18798
orange1.1t01975	K01285
orange1.1t01976	K02881
orange1.1t01977	K13496
orange1.1t01979	K17604
orange1.1t01980	K02350
orange1.1t01981	K13496
orange1.1t01983	K13496
orange1.1t01984	K13496
orange1.1t01985	K18195
orange1.1t01986	K13496
orange1.1t01987	K03319
orange1.1t01988	K03006
orange1.1t01989	K00430
orange1.1t01990	K02372
orange1.1t01991	K06630
orange1.1t01992	K02548
orange1.1t01993	K05681
orange1.1t01995	K05681
orange1.1t01996	K05681
orange1.1t01997	K14396
orange1.1t02000	K01626
orange1.1t02003	K14299
orange1.1t02005	K03439
orange1.1t02006	K04733
orange1.1t02007	K03801
orange1.1t02008	K12929
orange1.1t02010	K07018
orange1.1t02011	K07018
orange1.1t02013	K18655
orange1.1t02015	K00208
orange1.1t02016	K09287
orange1.1t02017	K14638
orange1.1t02020	K00963
orange1.1t02023	K14833
orange1.1t02024	K21736
orange1.1t02028	K08332
orange1.1t02029	K11000
orange1.1t02030	K11000
orange1.1t02032	K02112
orange1.1t02033	K00430
orange1.1t02034	K08829
orange1.1t02035	K08829
orange1.1t02036	K00430
orange1.1t02037	K00430
orange1.1t02038	K00430
orange1.1t02039	K08829
orange1.1t02040	K00430
orange1.1t02041	K00430
orange1.1t02042	K00430
orange1.1t02043	K00430
orange1.1t02044	K00430
orange1.1t02045	K00430
orange1.1t02046	K00430
orange1.1t02047	K01938
orange1.1t02048	K01938
orange1.1t02049	K01938
orange1.1t02051	K04506
orange1.1t02052	K13427
orange1.1t02054	K12603
orange1.1t02055	K02218
orange1.1t02057	K00558
orange1.1t02058	K14855
orange1.1t02059	K00430
orange1.1t02060	K01193
orange1.1t02061	K01193
orange1.1t02063	K07393
orange1.1t02064	K01176
orange1.1t02065	K01193
orange1.1t02066	K01528
orange1.1t02067	K03094
orange1.1t02068	K01193
orange1.1t02069	K03255
orange1.1t02070	K01193
orange1.1t02071	K01193
orange1.1t02072	K01193
orange1.1t02073	K19589
orange1.1t02074	K00558
orange1.1t02075	K00558
orange1.1t02076	K01870
orange1.1t02077	K01870
orange1.1t02078	K01870
orange1.1t02079	K20617
orange1.1t02080	K02218
orange1.1t02081	K20617
orange1.1t02082	K12162
orange1.1t02083	K20617
orange1.1t02084	K20617
orange1.1t02085	K13066
orange1.1t02086	K19525
orange1.1t02087	K20617
orange1.1t02088	K11294
orange1.1t02089	K19026
orange1.1t02090	K01870
orange1.1t02091	K13066
orange1.1t02092	K10696
orange1.1t02093	K10696
orange1.1t02095	K13095
orange1.1t02096	K07542
orange1.1t02104	K19828
orange1.1t02105	K10446
orange1.1t02107	K04382
orange1.1t02108	K02291
orange1.1t02109	K01365
orange1.1t02111	K01365
orange1.1t02112	K02291
orange1.1t02114	K11584
orange1.1t02115	K04733
orange1.1t02116	K12447
orange1.1t02117	K14536
orange1.1t02118	K17422
orange1.1t02119	K02987
orange1.1t02120	K12625
orange1.1t02121	K17361
orange1.1t02122	K02184
orange1.1t02123	K04733
orange1.1t02124	K07393
orange1.1t02126	K18195
orange1.1t02127	K11649
orange1.1t02128	K11649
orange1.1t02129	K06965
orange1.1t02130	K11649
orange1.1t02131	K06965
orange1.1t02132	K19613
orange1.1t02133	K07393
orange1.1t02136	K07393
orange1.1t02138	K15176
orange1.1t02139	K20604
orange1.1t02140	K19613
orange1.1t02143	K00079
orange1.1t02144	K01738
orange1.1t02145	K08332
orange1.1t02147	K12373
orange1.1t02150	K12373
orange1.1t02151	K12857
orange1.1t02153	K21866
orange1.1t02156	K14508
orange1.1t02158	K19613
orange1.1t02159	K19613
orange1.1t02160	K02932
orange1.1t02161	K19613
orange1.1t02163	K19613
orange1.1t02164	K17604
orange1.1t02165	K19613
orange1.1t02168	K02932
orange1.1t02169	K19613
orange1.1t02170	K02932
orange1.1t02171	K19613
orange1.1t02172	K19041
orange1.1t02174	K19613
orange1.1t02175	K19613
orange1.1t02176	K17604
orange1.1t02177	K19613
orange1.1t02178	K19613
orange1.1t02179	K19613
orange1.1t02180	K20793
orange1.1t02181	K02932
orange1.1t02183	K17710
orange1.1t02185	K14512
orange1.1t02188	K11253
orange1.1t02189	K19613
orange1.1t02190	K02183
orange1.1t02191	K15502
orange1.1t02192	K11594
orange1.1t02193	K02885
orange1.1t02196	K11594
orange1.1t02197	K10268
orange1.1t02199	K12603
orange1.1t02201	K02889
orange1.1t02202	K01870
orange1.1t02203	K01870
orange1.1t02204	K01870
orange1.1t02207	K11498
orange1.1t02210	K21891
orange1.1t02211	K04733
orange1.1t02215	K13436
orange1.1t02216	K04506
orange1.1t02217	K16570
orange1.1t02218	K03652
orange1.1t02219	K20224
orange1.1t02220	K03671
orange1.1t02222	K16573
orange1.1t02223	K09338
orange1.1t02224	K10666
orange1.1t02225	K00430
orange1.1t02229	K00784
orange1.1t02230	K00784
orange1.1t02232	K15176
orange1.1t02233	K14692
orange1.1t02234	K18453
orange1.1t02236	K10355
orange1.1t02237	K01102
orange1.1t02239	K02328
orange1.1t02241	K10256
orange1.1t02244	K00963
orange1.1t02245	K13356
orange1.1t02246	K13356
orange1.1t02248	K01528
orange1.1t02249	K17604
orange1.1t02250	K13356
orange1.1t02252	K11320
orange1.1t02253	K11320
orange1.1t02258	K11752
orange1.1t02259	K06236
orange1.1t02261	K12741
orange1.1t02262	K15032
orange1.1t02263	K15032
orange1.1t02265	K13415
orange1.1t02266	K13415
orange1.1t02267	K04730
orange1.1t02269	K17790
orange1.1t02270	K13356
orange1.1t02271	K15285
orange1.1t02272	K03145
orange1.1t02273	K03145
orange1.1t02274	K03145
orange1.1t02275	K21852
orange1.1t02276	K19525
orange1.1t02277	K05278
orange1.1t02278	K02882
orange1.1t02279	K07478
orange1.1t02280	K07478
orange1.1t02285	K20718
orange1.1t02286	K20718
orange1.1t02287	K04121
orange1.1t02288	K02728
orange1.1t02289	K11855
orange1.1t02290	K11855
orange1.1t02291	K11855
orange1.1t02292	K18195
orange1.1t02293	K10406
orange1.1t02294	K01213
orange1.1t02296	K01213
orange1.1t02301	K08592
orange1.1t02302	K12412
orange1.1t02303	K12412
orange1.1t02304	K14857
orange1.1t02305	K12412
orange1.1t02307	K01528
orange1.1t02308	K12412
orange1.1t02309	K12412
orange1.1t02310	K15777
orange1.1t02311	K12412
orange1.1t02312	K08592
orange1.1t02313	K17964
orange1.1t02314	K09285
orange1.1t02315	K01937
orange1.1t02316	K12829
orange1.1t02317	K17964
orange1.1t02318	K05643
orange1.1t02319	K09419
orange1.1t02320	K00384
orange1.1t02321	K05681
orange1.1t02323	K07305
orange1.1t02324	K19828
orange1.1t02325	K09422
orange1.1t02326	K13800
orange1.1t02330	K09260
orange1.1t02331	K10406
orange1.1t02332	K18134
orange1.1t02333	K15544
orange1.1t02337	K03124
orange1.1t02338	K13495
orange1.1t02341	K13495
orange1.1t02342	K15326
orange1.1t02343	K14309
orange1.1t02344	K11253
orange1.1t02345	K15414
orange1.1t02346	K01537
orange1.1t02347	K01537
orange1.1t02348	K15286
orange1.1t02350	K13466
orange1.1t02351	K11294
orange1.1t02352	K14638
orange1.1t02354	K14806
orange1.1t02355	K19090
orange1.1t02356	K13165
orange1.1t02358	K01303
orange1.1t02360	K06966
orange1.1t02361	K07305
orange1.1t02363	K17604
orange1.1t02364	K17604
orange1.1t02366	K03165
orange1.1t02368	K13436
orange1.1t02369	K10400
orange1.1t02370	K13899
orange1.1t02371	K09571
orange1.1t02372	K01802
orange1.1t02373	K14006
orange1.1t02376	K08592
orange1.1t02377	K08592
orange1.1t02379	K17710
orange1.1t02380	K01303
orange1.1t02381	K11294
orange1.1t02383	K11294
orange1.1t02385	K08235
orange1.1t02388	K21371
orange1.1t02389	K08869
orange1.1t02390	K08869
orange1.1t02391	K06966
orange1.1t02392	K01142
orange1.1t02397	K19041
orange1.1t02398	K03457
orange1.1t02400	K14488
orange1.1t02401	K14488
orange1.1t02403	K14649
orange1.1t02404	K14649
orange1.1t02406	K00927
orange1.1t02407	K06630
orange1.1t02409	K21374
orange1.1t02412	K03013
orange1.1t02413	K13525
orange1.1t02415	K02575
orange1.1t02417	K14376
orange1.1t02418	K13496
orange1.1t02419	K14309
orange1.1t02420	K17964
orange1.1t02421	K03093
orange1.1t02422	K17604
orange1.1t02423	K14798
orange1.1t02424	K17087
orange1.1t02427	K16221
orange1.1t02428	K16221
orange1.1t02429	K01303
orange1.1t02430	K01188
orange1.1t02431	K15503
orange1.1t02432	K01265
orange1.1t02436	K09286
orange1.1t02441	K15363
orange1.1t02442	K11844
orange1.1t02443	K19891
orange1.1t02447	K10949
orange1.1t02448	K14175
orange1.1t02450	K11294
orange1.1t02454	K17604
orange1.1t02455	K13106
orange1.1t02456	K12160
orange1.1t02458	K10268
orange1.1t02459	K03358
orange1.1t02461	K03046
orange1.1t02462	K15711
orange1.1t02463	K12309
orange1.1t02464	K13456
orange1.1t02465	K13456
orange1.1t02467	K07304
orange1.1t02469	K15503
orange1.1t02470	K15503
orange1.1t02471	K13456
orange1.1t02473	K13457
orange1.1t02476	K01322
orange1.1t02477	K15078
orange1.1t02478	K15078
orange1.1t02480	K03010
orange1.1t02481	K15078
orange1.1t02483	K09568
orange1.1t02484	K00975
orange1.1t02485	K00215
orange1.1t02486	K00215
orange1.1t02487	K07759
orange1.1t02489	K00215
orange1.1t02490	K07759
orange1.1t02491	K06911
orange1.1t02493	K12818
orange1.1t02494	K19613
orange1.1t02495	K22038
orange1.1t02496	K02867
orange1.1t02497	K22048
orange1.1t02498	K22038
orange1.1t02500	K00423
orange1.1t02501	K00423
orange1.1t02502	K01240
orange1.1t02503	K00913
orange1.1t02504	K19613
orange1.1t02505	K15191
orange1.1t02507	K21552
orange1.1t02508	K01099
orange1.1t02509	K01184
orange1.1t02510	K01184
orange1.1t02511	K01184
orange1.1t02512	K01184
orange1.1t02513	K01188
orange1.1t02516	K01184
orange1.1t02517	K04733
orange1.1t02518	K19613
orange1.1t02520	K13420
orange1.1t02521	K17604
orange1.1t02522	K17086
orange1.1t02526	K01184
orange1.1t02527	K17422
orange1.1t02528	K12447
orange1.1t02529	K01184
orange1.1t02530	K01184
orange1.1t02531	K14806
orange1.1t02532	K01184
orange1.1t02534	K01184
orange1.1t02535	K01184
orange1.1t02536	K01184
orange1.1t02540	K07478
orange1.1t02541	K20168
orange1.1t02542	K01057
orange1.1t02544	K21396
orange1.1t02545	K02927
orange1.1t02546	K05275
orange1.1t02547	K09338
orange1.1t02548	K07441
orange1.1t02550	K14488
orange1.1t02551	K13412
orange1.1t02554	K13420
orange1.1t02556	K13993
orange1.1t02557	K14411
orange1.1t02559	K11294
orange1.1t02560	K21484
orange1.1t02563	K08592
orange1.1t02564	K12890
orange1.1t02565	K02942
orange1.1t02569	K15032
orange1.1t02570	K15032
orange1.1t02573	K00002
orange1.1t02574	K12761
orange1.1t02575	K08235
orange1.1t02576	K08066
orange1.1t02577	K09511
orange1.1t02578	K14794
orange1.1t02580	K12162
orange1.1t02582	K01114
orange1.1t02583	K13436
orange1.1t02585	K02358
orange1.1t02587	K01188
orange1.1t02588	K09264
orange1.1t02591	K02732
orange1.1t02594	K01303
orange1.1t02595	K01303
orange1.1t02597	K13415
orange1.1t02598	K10684
orange1.1t02600	K13423
orange1.1t02601	K13379
orange1.1t02603	K13379
orange1.1t02606	K04733
orange1.1t02607	K10781
orange1.1t02608	K17279
orange1.1t02610	K01188
orange1.1t02613	K10990
orange1.1t02615	K11649
orange1.1t02616	K03452
orange1.1t02617	K03452
orange1.1t02618	K17046
orange1.1t02619	K15400
orange1.1t02620	K14488
orange1.1t02623	K01845
orange1.1t02624	K01845
orange1.1t02626	K15382
orange1.1t02627	K15382
orange1.1t02628	K16675
orange1.1t02629	K16675
orange1.1t02631	K08507
orange1.1t02632	K08507
orange1.1t02633	K00485
orange1.1t02634	K00485
orange1.1t02635	K17964
orange1.1t02637	K09842
orange1.1t02638	K00485
orange1.1t02640	K00485
orange1.1t02642	K17964
